
03-24 15:06:28.582  6122  6373 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
03-24 15:06:28.582  6122  6373 I Unity   :  
03-24 15:06:28.582  6122  6373 I Unity   : (Filename: ./Runtime/Export/Debug/Debug.bindings.h Line: 35)
03-24 15:06:28.582  6122  6373 I Unity   : 
03-24 15:06:28.582  6122  6373 I Unity   : text name : 0점 테스트 6
03-24 15:06:28.582  6122  6373 I Unity   : NRKernal.NRExamples.MyArrowProject.<UntilConnecting>d__4:MoveNext()
03-24 15:06:28.582  6122  6373 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
03-24 15:06:28.582  6122  6373 I Unity   :  
03-24 15:06:28.582  6122  6373 I Unity   : (Filename: ./Runtime/Export/Debug/Debug.bindings.h Line: 35)
03-24 15:06:28.582  6122  6373 I Unity   : 
03-24 15:06:29.994  6122  6122 W Unity   : AndroidJNIHelper.GetSignature: using Byte parameters is obsolete, use SByte parameters instead
03-24 15:06:29.994  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object)
03-24 15:06:29.994  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object)
03-24 15:06:29.994  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object[])
03-24 15:06:29.994  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetMethodID(IntPtr, String, Object[], Boolean)
03-24 15:06:29.994  6122  6122 W Unity   : UnityEngine.AndroidJavaObject:_Call(String, Object[])
03-24 15:06:29.994  6122  6122 W Unity   : NRKernal.AndroidSystemButtonDataProxy:OnUpdate(AndroidJavaObject)
03-24 15:06:29.994  6122  6122 W Unity   : System.Reflection.MonoMethod:Invoke(Object, BindingFlags, Binder, Object[], CultureInfo)
03-24 15:06:29.994  6122  6122 W Unity   : UnityEngine.AndroidJavaProxy:Invoke(String, Object[])
03-24 15:06:29.994  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:InvokeJavaProxyMethod(AndroidJavaProxy, IntPtr, IntPtr)
03-24 15:06:29.994  6122  6122 W Unity   :  
03-24 15:06:29.994  6122  6122 W Unity   : (Filename: ./Runtime/Export/Debug/Debug.bindings.h Line: 35)
03-24 15:06:29.994  6122  6122 W Unity   : 
03-24 15:06:29.995  6122  6122 W Unity   : AndroidJNIHelper: converting from Byte array is obsolete, use SByte array instead
03-24 15:06:29.995  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:ConvertFromJNIArray(IntPtr)
03-24 15:06:29.995  6122  6122 W Unity   : UnityEngine.AndroidJavaObject:_Call(String, Object[])
03-24 15:06:29.995  6122  6122 W Unity   : NRKernal.AndroidSystemButtonDataProxy:OnUpdate(AndroidJavaObject)
03-24 15:06:29.995  6122  6122 W Unity   : System.Reflection.MonoMethod:Invoke(Object, BindingFlags, Binder, Object[], CultureInfo)
03-24 15:06:29.995  6122  6122 W Unity   : UnityEngine.AndroidJavaProxy:Invoke(String, Object[])
03-24 15:06:29.995  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:InvokeJavaProxyMethod(AndroidJavaProxy, IntPtr, IntPtr)
03-24 15:06:29.995  6122  6122 W Unity   :  
03-24 15:06:29.995  6122  6122 W Unity   : (Filename: ./Runtime/Export/Debug/Debug.bindings.h Line: 35)
03-24 15:06:29.995  6122  6122 W Unity   : 
03-24 15:06:30.029  6122  6122 W Unity   : AndroidJNIHelper.GetSignature: using Byte parameters is obsolete, use SByte parameters instead
03-24 15:06:30.029  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object)
03-24 15:06:30.029  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object)
03-24 15:06:30.029  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object[])
03-24 15:06:30.029  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetMethodID(IntPtr, String, Object[], Boolean)
03-24 15:06:30.029  6122  6122 W Unity   : UnityEngine.AndroidJavaObject:_Call(String, Object[])
03-24 15:06:30.029  6122  6122 W Unity   : NRKernal.AndroidSystemButtonDataProxy:OnUpdate(AndroidJavaObject)
03-24 15:06:30.029  6122  6122 W Unity   : System.Reflection.MonoMethod:Invoke(Object, BindingFlags, Binder, Object[], CultureInfo)
03-24 15:06:30.029  6122  6122 W Unity   : UnityEngine.AndroidJavaProxy:Invoke(String, Object[])
03-24 15:06:30.029  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:InvokeJavaProxyMethod(AndroidJavaProxy, IntPtr, IntPtr)
03-24 15:06:30.029  6122  6122 W Unity   :  
03-24 15:06:30.029  6122  6122 W Unity   : (Filename: ./Runtime/Export/Debug/Debug.bindings.h Line: 35)
03-24 15:06:30.029  6122  6122 W Unity   : 
03-24 15:06:30.029  6122  6122 W Unity   : AndroidJNIHelper: converting from Byte array is obsolete, use SByte array instead
03-24 15:06:30.029  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:ConvertFromJNIArray(IntPtr)
03-24 15:06:30.029  6122  6122 W Unity   : UnityEngine.AndroidJavaObject:_Call(String, Object[])
03-24 15:06:30.029  6122  6122 W Unity   : NRKernal.AndroidSystemButtonDataProxy:OnUpdate(AndroidJavaObject)
03-24 15:06:30.029  6122  6122 W Unity   : System.Reflection.MonoMethod:Invoke(Object, BindingFlags, Binder, Object[], CultureInfo)
03-24 15:06:30.029  6122  6122 W Unity   : UnityEngine.AndroidJavaProxy:Invoke(String, Object[])
03-24 15:06:30.029  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:InvokeJavaProxyMethod(AndroidJavaProxy, IntPtr, IntPtr)
03-24 15:06:30.029  6122  6122 W Unity   :  
03-24 15:06:30.029  6122  6122 W Unity   : (Filename: ./Runtime/Export/Debug/Debug.bindings.h Line: 35)
03-24 15:06:30.029  6122  6122 W Unity   : 
03-24 15:06:30.048  6122  6122 W Unity   : AndroidJNIHelper.GetSignature: using Byte parameters is obsolete, use SByte parameters instead
03-24 15:06:30.048  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object)
03-24 15:06:30.048  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object)
03-24 15:06:30.048  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object[])
03-24 15:06:30.048  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetMethodID(IntPtr, String, Object[], Boolean)
03-24 15:06:30.048  6122  6122 W Unity   : UnityEngine.AndroidJavaObject:_Call(String, Object[])
03-24 15:06:30.048  6122  6122 W Unity   : NRKernal.AndroidSystemButtonDataProxy:OnUpdate(AndroidJavaObject)
03-24 15:06:30.048  6122  6122 W Unity   : System.Reflection.MonoMethod:Invoke(Object, BindingFlags, Binder, Object[], CultureInfo)
03-24 15:06:30.048  6122  6122 W Unity   : UnityEngine.AndroidJavaProxy:Invoke(String, Object[])
03-24 15:06:30.048  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:InvokeJavaProxyMethod(AndroidJavaProxy, IntPtr, IntPtr)
03-24 15:06:30.048  6122  6122 W Unity   :  
03-24 15:06:30.048  6122  6122 W Unity   : (Filename: ./Runtime/Export/Debug/Debug.bindings.h Line: 35)
03-24 15:06:30.048  6122  6122 W Unity   : 
03-24 15:06:30.049  6122  6122 W Unity   : AndroidJNIHelper: converting from Byte array is obsolete, use SByte array instead
03-24 15:06:30.049  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:ConvertFromJNIArray(IntPtr)
03-24 15:06:30.049  6122  6122 W Unity   : UnityEngine.AndroidJavaObject:_Call(String, Object[])
03-24 15:06:30.049  6122  6122 W Unity   : NRKernal.AndroidSystemButtonDataProxy:OnUpdate(AndroidJavaObject)
03-24 15:06:30.049  6122  6122 W Unity   : System.Reflection.MonoMethod:Invoke(Object, BindingFlags, Binder, Object[], CultureInfo)
03-24 15:06:30.049  6122  6122 W Unity   : UnityEngine.AndroidJavaProxy:Invoke(String, Object[])
03-24 15:06:30.049  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:InvokeJavaProxyMethod(AndroidJavaProxy, IntPtr, IntPtr)
03-24 15:06:30.049  6122  6122 W Unity   :  
03-24 15:06:30.049  6122  6122 W Unity   : (Filename: ./Runtime/Export/Debug/Debug.bindings.h Line: 35)
03-24 15:06:30.049  6122  6122 W Unity   : 
03-24 15:06:30.090  6122  6122 W Unity   : AndroidJNIHelper.GetSignature: using Byte parameters is obsolete, use SByte parameters instead
03-24 15:06:30.090  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object)
03-24 15:06:30.090  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object)
03-24 15:06:30.090  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object[])
03-24 15:06:30.090  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetMethodID(IntPtr, String, Object[], Boolean)
03-24 15:06:30.090  6122  6122 W Unity   : UnityEngine.AndroidJavaObject:_Call(String, Object[])
03-24 15:06:30.090  6122  6122 W Unity   : NRKernal.AndroidSystemButtonDataProxy:OnUpdate(AndroidJavaObject)
03-24 15:06:30.090  6122  6122 W Unity   : System.Reflection.MonoMethod:Invoke(Object, BindingFlags, Binder, Object[], CultureInfo)
03-24 15:06:30.090  6122  6122 W Unity   : UnityEngine.AndroidJavaProxy:Invoke(String, Object[])
03-24 15:06:30.090  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:InvokeJavaProxyMethod(AndroidJavaProxy, IntPtr, IntPtr)
03-24 15:06:30.090  6122  6122 W Unity   :  
03-24 15:06:30.090  6122  6122 W Unity   : (Filename: ./Runtime/Export/Debug/Debug.bindings.h Line: 35)
03-24 15:06:30.090  6122  6122 W Unity   : 
03-24 15:06:30.090  6122  6122 W Unity   : AndroidJNIHelper: converting from Byte array is obsolete, use SByte array instead
03-24 15:06:30.090  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:ConvertFromJNIArray(IntPtr)
03-24 15:06:30.090  6122  6122 W Unity   : UnityEngine.AndroidJavaObject:_Call(String, Object[])
03-24 15:06:30.090  6122  6122 W Unity   : NRKernal.AndroidSystemButtonDataProxy:OnUpdate(AndroidJavaObject)
03-24 15:06:30.090  6122  6122 W Unity   : System.Reflection.MonoMethod:Invoke(Object, BindingFlags, Binder, Object[], CultureInfo)
03-24 15:06:30.090  6122  6122 W Unity   : UnityEngine.AndroidJavaProxy:Invoke(String, Object[])
03-24 15:06:30.090  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:InvokeJavaProxyMethod(AndroidJavaProxy, IntPtr, IntPtr)
03-24 15:06:30.090  6122  6122 W Unity   :  
03-24 15:06:30.090  6122  6122 W Unity   : (Filename: ./Runtime/Export/Debug/Debug.bindings.h Line: 35)
03-24 15:06:30.090  6122  6122 W Unity   : 
03-24 15:06:30.123  6122  6122 W Unity   : AndroidJNIHelper.GetSignature: using Byte parameters is obsolete, use SByte parameters instead
03-24 15:06:30.123  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object)
03-24 15:06:30.123  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object)
03-24 15:06:30.123  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object[])
03-24 15:06:30.123  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetMethodID(IntPtr, String, Object[], Boolean)
03-24 15:06:30.123  6122  6122 W Unity   : UnityEngine.AndroidJavaObject:_Call(String, Object[])
03-24 15:06:30.123  6122  6122 W Unity   : NRKernal.AndroidSystemButtonDataProxy:OnUpdate(AndroidJavaObject)
03-24 15:06:30.123  6122  6122 W Unity   : System.Reflection.MonoMethod:Invoke(Object, BindingFlags, Binder, Object[], CultureInfo)
03-24 15:06:30.123  6122  6122 W Unity   : UnityEngine.AndroidJavaProxy:Invoke(String, Object[])
03-24 15:06:30.123  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:InvokeJavaProxyMethod(AndroidJavaProxy, IntPtr, IntPtr)
03-24 15:06:30.123  6122  6122 W Unity   :  
03-24 15:06:30.123  6122  6122 W Unity   : (Filename: ./Runtime/Export/Debug/Debug.bindings.h Line: 35)
03-24 15:06:30.123  6122  6122 W Unity   : 
03-24 15:06:30.123  6122  6122 W Unity   : AndroidJNIHelper: converting from Byte array is obsolete, use SByte array instead
03-24 15:06:30.123  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:ConvertFromJNIArray(IntPtr)
03-24 15:06:30.123  6122  6122 W Unity   : UnityEngine.AndroidJavaObject:_Call(String, Object[])
03-24 15:06:30.123  6122  6122 W Unity   : NRKernal.AndroidSystemButtonDataProxy:OnUpdate(AndroidJavaObject)
03-24 15:06:30.123  6122  6122 W Unity   : System.Reflection.MonoMethod:Invoke(Object, BindingFlags, Binder, Object[], CultureInfo)
03-24 15:06:30.123  6122  6122 W Unity   : UnityEngine.AndroidJavaProxy:Invoke(String, Object[])
03-24 15:06:30.123  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:InvokeJavaProxyMethod(AndroidJavaProxy, IntPtr, IntPtr)
03-24 15:06:30.123  6122  6122 W Unity   :  
03-24 15:06:30.123  6122  6122 W Unity   : (Filename: ./Runtime/Export/Debug/Debug.bindings.h Line: 35)
03-24 15:06:30.123  6122  6122 W Unity   : 
03-24 15:06:30.126  6122  6122 W Unity   : AndroidJNIHelper.GetSignature: using Byte parameters is obsolete, use SByte parameters instead
03-24 15:06:30.126  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object)
03-24 15:06:30.126  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object)
03-24 15:06:30.126  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object[])
03-24 15:06:30.126  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetMethodID(IntPtr, String, Object[], Boolean)
03-24 15:06:30.126  6122  6122 W Unity   : UnityEngine.AndroidJavaObject:_Call(String, Object[])
03-24 15:06:30.126  6122  6122 W Unity   : NRKernal.AndroidSystemButtonDataProxy:OnUpdate(AndroidJavaObject)
03-24 15:06:30.126  6122  6122 W Unity   : System.Reflection.MonoMethod:Invoke(Object, BindingFlags, Binder, Object[], CultureInfo)
03-24 15:06:30.126  6122  6122 W Unity   : UnityEngine.AndroidJavaProxy:Invoke(String, Object[])
03-24 15:06:30.126  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:InvokeJavaProxyMethod(AndroidJavaProxy, IntPtr, IntPtr)
03-24 15:06:30.126  6122  6122 W Unity   :  
03-24 15:06:30.126  6122  6122 W Unity   : (Filename: ./Runtime/Export/Debug/Debug.bindings.h Line: 35)
03-24 15:06:30.126  6122  6122 W Unity   : 
03-24 15:06:30.126  6122  6122 W Unity   : AndroidJNIHelper: converting from Byte array is obsolete, use SByte array instead
03-24 15:06:30.126  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:ConvertFromJNIArray(IntPtr)
03-24 15:06:30.126  6122  6122 W Unity   : UnityEngine.AndroidJavaObject:_Call(String, Object[])
03-24 15:06:30.126  6122  6122 W Unity   : NRKernal.AndroidSystemButtonDataProxy:OnUpdate(AndroidJavaObject)
03-24 15:06:30.126  6122  6122 W Unity   : System.Reflection.MonoMethod:Invoke(Object, BindingFlags, Binder, Object[], CultureInfo)
03-24 15:06:30.126  6122  6122 W Unity   : UnityEngine.AndroidJavaProxy:Invoke(String, Object[])
03-24 15:06:30.126  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:InvokeJavaProxyMethod(AndroidJavaProxy, IntPtr, IntPtr)
03-24 15:06:30.126  6122  6122 W Unity   :  
03-24 15:06:30.126  6122  6122 W Unity   : (Filename: ./Runtime/Export/Debug/Debug.bindings.h Line: 35)
03-24 15:06:30.126  6122  6122 W Unity   : 
03-24 15:06:30.708  6122  6122 W Unity   : AndroidJNIHelper.GetSignature: using Byte parameters is obsolete, use SByte parameters instead
03-24 15:06:30.708  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object)
03-24 15:06:30.708  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object)
03-24 15:06:30.708  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object[])
03-24 15:06:30.708  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetMethodID(IntPtr, String, Object[], Boolean)
03-24 15:06:30.708  6122  6122 W Unity   : UnityEngine.AndroidJavaObject:_Call(String, Object[])
03-24 15:06:30.708  6122  6122 W Unity   : NRKernal.AndroidSystemButtonDataProxy:OnUpdate(AndroidJavaObject)
03-24 15:06:30.708  6122  6122 W Unity   : System.Reflection.MonoMethod:Invoke(Object, BindingFlags, Binder, Object[], CultureInfo)
03-24 15:06:30.708  6122  6122 W Unity   : UnityEngine.AndroidJavaProxy:Invoke(String, Object[])
03-24 15:06:30.708  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:InvokeJavaProxyMethod(AndroidJavaProxy, IntPtr, IntPtr)
03-24 15:06:30.708  6122  6122 W Unity   :  
03-24 15:06:30.708  6122  6122 W Unity   : (Filename: ./Runtime/Export/Debug/Debug.bindings.h Line: 35)
03-24 15:06:30.708  6122  6122 W Unity   : 
03-24 15:06:30.708  6122  6122 W Unity   : AndroidJNIHelper: converting from Byte array is obsolete, use SByte array instead
03-24 15:06:30.708  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:ConvertFromJNIArray(IntPtr)
03-24 15:06:30.708  6122  6122 W Unity   : UnityEngine.AndroidJavaObject:_Call(String, Object[])
03-24 15:06:30.708  6122  6122 W Unity   : NRKernal.AndroidSystemButtonDataProxy:OnUpdate(AndroidJavaObject)
03-24 15:06:30.708  6122  6122 W Unity   : System.Reflection.MonoMethod:Invoke(Object, BindingFlags, Binder, Object[], CultureInfo)
03-24 15:06:30.708  6122  6122 W Unity   : UnityEngine.AndroidJavaProxy:Invoke(String, Object[])
03-24 15:06:30.708  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:InvokeJavaProxyMethod(AndroidJavaProxy, IntPtr, IntPtr)
03-24 15:06:30.708  6122  6122 W Unity   :  
03-24 15:06:30.708  6122  6122 W Unity   : (Filename: ./Runtime/Export/Debug/Debug.bindings.h Line: 35)
03-24 15:06:30.708  6122  6122 W Unity   : 
03-24 15:06:30.794  6122  6122 W Unity   : AndroidJNIHelper.GetSignature: using Byte parameters is obsolete, use SByte parameters instead
03-24 15:06:30.794  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object)
03-24 15:06:30.794  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object)
03-24 15:06:30.794  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object[])
03-24 15:06:30.794  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetMethodID(IntPtr, String, Object[], Boolean)
03-24 15:06:30.794  6122  6122 W Unity   : UnityEngine.AndroidJavaObject:_Call(String, Object[])
03-24 15:06:30.794  6122  6122 W Unity   : NRKernal.AndroidSystemButtonDataProxy:OnUpdate(AndroidJavaObject)
03-24 15:06:30.794  6122  6122 W Unity   : System.Reflection.MonoMethod:Invoke(Object, BindingFlags, Binder, Object[], CultureInfo)
03-24 15:06:30.794  6122  6122 W Unity   : UnityEngine.AndroidJavaProxy:Invoke(String, Object[])
03-24 15:06:30.794  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:InvokeJavaProxyMethod(AndroidJavaProxy, IntPtr, IntPtr)
03-24 15:06:30.794  6122  6122 W Unity   :  
03-24 15:06:30.794  6122  6122 W Unity   : (Filename: ./Runtime/Export/Debug/Debug.bindings.h Line: 35)
03-24 15:06:30.794  6122  6122 W Unity   : 
03-24 15:06:30.795  6122  6122 W Unity   : AndroidJNIHelper: converting from Byte array is obsolete, use SByte array instead
03-24 15:06:30.795  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:ConvertFromJNIArray(IntPtr)
03-24 15:06:30.795  6122  6122 W Unity   : UnityEngine.AndroidJavaObject:_Call(String, Object[])
03-24 15:06:30.795  6122  6122 W Unity   : NRKernal.AndroidSystemButtonDataProxy:OnUpdate(AndroidJavaObject)
03-24 15:06:30.795  6122  6122 W Unity   : System.Reflection.MonoMethod:Invoke(Object, BindingFlags, Binder, Object[], CultureInfo)
03-24 15:06:30.795  6122  6122 W Unity   : UnityEngine.AndroidJavaProxy:Invoke(String, Object[])
03-24 15:06:30.795  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:InvokeJavaProxyMethod(AndroidJavaProxy, IntPtr, IntPtr)
03-24 15:06:30.795  6122  6122 W Unity   :  
03-24 15:06:30.795  6122  6122 W Unity   : (Filename: ./Runtime/Export/Debug/Debug.bindings.h Line: 35)
03-24 15:06:30.795  6122  6122 W Unity   : 
03-24 15:06:30.799  6122  6122 W Unity   : AndroidJNIHelper.GetSignature: using Byte parameters is obsolete, use SByte parameters instead
03-24 15:06:30.799  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object)
03-24 15:06:30.799  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object)
03-24 15:06:30.799  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object[])
03-24 15:06:30.799  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetMethodID(IntPtr, String, Object[], Boolean)
03-24 15:06:30.799  6122  6122 W Unity   : UnityEngine.AndroidJavaObject:_Call(String, Object[])
03-24 15:06:30.799  6122  6122 W Unity   : NRKernal.AndroidSystemButtonDataProxy:OnUpdate(AndroidJavaObject)
03-24 15:06:30.799  6122  6122 W Unity   : System.Reflection.MonoMethod:Invoke(Object, BindingFlags, Binder, Object[], CultureInfo)
03-24 15:06:30.799  6122  6122 W Unity   : UnityEngine.AndroidJavaProxy:Invoke(String, Object[])
03-24 15:06:30.799  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:InvokeJavaProxyMethod(AndroidJavaProxy, IntPtr, IntPtr)
03-24 15:06:30.799  6122  6122 W Unity   :  
03-24 15:06:30.799  6122  6122 W Unity   : (Filename: ./Runtime/Export/Debug/Debug.bindings.h Line: 35)
03-24 15:06:30.799  6122  6122 W Unity   : 
03-24 15:06:30.799  6122  6122 W Unity   : AndroidJNIHelper: converting from Byte array is obsolete, use SByte array instead
03-24 15:06:30.799  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:ConvertFromJNIArray(IntPtr)
03-24 15:06:30.799  6122  6122 W Unity   : UnityEngine.AndroidJavaObject:_Call(String, Object[])
03-24 15:06:30.799  6122  6122 W Unity   : NRKernal.AndroidSystemButtonDataProxy:OnUpdate(AndroidJavaObject)
03-24 15:06:30.799  6122  6122 W Unity   : System.Reflection.MonoMethod:Invoke(Object, BindingFlags, Binder, Object[], CultureInfo)
03-24 15:06:30.799  6122  6122 W Unity   : UnityEngine.AndroidJavaProxy:Invoke(String, Object[])
03-24 15:06:30.799  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:InvokeJavaProxyMethod(AndroidJavaProxy, IntPtr, IntPtr)
03-24 15:06:30.799  6122  6122 W Unity   :  
03-24 15:06:30.799  6122  6122 W Unity   : (Filename: ./Runtime/Export/Debug/Debug.bindings.h Line: 35)
03-24 15:06:30.799  6122  6122 W Unity   : 
03-24 15:06:30.831  6122  6373 I Unity   : change target : 0점 테스트1
03-24 15:06:30.831  6122  6373 I Unity   : NRKernal.NRExamples.MyArrowProject.LocationChange:ChangeTargetGPS()
03-24 15:06:30.831  6122  6373 I Unity   : UnityEngine.Events.UnityAction:Invoke()
03-24 15:06:30.831  6122  6373 I Unity   : UnityEngine.Events.UnityEvent:Invoke()
03-24 15:06:30.831  6122  6373 I Unity   : UnityEngine.EventSystems.EventFunction`1:Invoke(T1, BaseEventData)
03-24 15:06:30.831  6122  6373 I Unity   : UnityEngine.EventSystems.ExecuteEvents:Execute(GameObject, BaseEventData, EventFunction`1)
03-24 15:06:30.831  6122  6373 I Unity   : NRKernal.NRInputModule:ProcessPressUp(NRPointerEventData)
03-24 15:06:30.831  6122  6373 I Unity   : NRKernal.NRInputModule:ProcessPress(NRPointerEventData)
03-24 15:06:30.831  6122  6373 I Unity   : NRKernal.NRInputModule:RaycastAll()
03-24 15:06:30.831  6122  6373 I Unity   :  
03-24 15:06:30.831  6122  6373 I Unity   : (Filename: ./Runtime/Export/Debug/Debug.bindings.h Line: 35)
03-24 15:06:30.831  6122  6373 I Unity   : 
03-24 15:06:30.832  6122  6373 I Unity   : change target : 0점 테스트1
03-24 15:06:30.832  6122  6373 I Unity   : NRKernal.NRExamples.MyArrowProject.LocationChange:ChangeTargetGPS()
03-24 15:06:30.832  6122  6373 I Unity   : UnityEngine.Events.UnityAction:Invoke()
03-24 15:06:30.832  6122  6373 I Unity   : UnityEngine.Events.UnityEvent:Invoke()
03-24 15:06:30.832  6122  6373 I Unity   : UnityEngine.EventSystems.EventFunction`1:Invoke(T1, BaseEventData)
03-24 15:06:30.832  6122  6373 I Unity   : UnityEngine.EventSystems.ExecuteEvents:Execute(GameObject, BaseEventData, EventFunction`1)
03-24 15:06:30.832  6122  6373 I Unity   : NRKernal.NRInputModule:ProcessPressUp(NRPointerEventData)
03-24 15:06:30.832  6122  6373 I Unity   : NRKernal.NRInputModule:ProcessPress(NRPointerEventData)
03-24 15:06:30.832  6122  6373 I Unity   : NRKernal.NRInputModule:RaycastAll()
03-24 15:06:30.832  6122  6373 I Unity   :  
03-24 15:06:30.832  6122  6373 I Unity   : (Filename: ./Runtime/Export/Debug/Debug.bindings.h Line: 35)
03-24 15:06:30.832  6122  6373 I Unity   : 
03-24 15:06:30.883  6122  6373 I Unity   : before location : -5283778, 2190530
03-24 15:06:30.883  6122  6373 I Unity   : NRKernal.NRExamples.MyArrowProject.<GPSArrowUpdate>d__19:MoveNext()
03-24 15:06:30.883  6122  6373 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
03-24 15:06:30.883  6122  6373 I Unity   :  
03-24 15:06:30.883  6122  6373 I Unity   : (Filename: ./Runtime/Export/Debug/Debug.bindings.h Line: 35)
03-24 15:06:30.883  6122  6373 I Unity   : 
03-24 15:06:30.883  6122  6373 I Unity   : after location : -581321.1, -5690237
03-24 15:06:30.883  6122  6373 I Unity   : NRKernal.NRExamples.MyArrowProject.<GPSArrowUpdate>d__19:MoveNext()
03-24 15:06:30.883  6122  6373 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
03-24 15:06:30.883  6122  6373 I Unity   :  
03-24 15:06:30.883  6122  6373 I Unity   : (Filename: ./Runtime/Export/Debug/Debug.bindings.h Line: 35)
03-24 15:06:30.883  6122  6373 I Unity   : 
03-24 15:06:40.425  6122  6122 W Unity   : AndroidJNIHelper.GetSignature: using Byte parameters is obsolete, use SByte parameters instead
03-24 15:06:40.425  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object)
03-24 15:06:40.425  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object)
03-24 15:06:40.425  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetSignature(Object[])
03-24 15:06:40.425  6122  6122 W Unity   : UnityEngine._AndroidJNIHelper:GetMethodID(IntPtr, String, Object[], Boolean)
03-24 15:06:40.425  6122  6122 W Unity   : UnityEngine.AndroidJavaObject:_Call(String, Object[])
03-24 15:06:40.425  6122  6122 W Unity   : NRKernal.AndroidSystemButtonDataProxy:OnUpdate(AndroidJavaObject)
